ID,TimeCreated,Src,Dst,Category
104c5c2b-28b2-4b99-b273-b3be65b90ea5,0.1012976645444752,s2,s13,1
95e1951c-ea5e-4012-a12b-c8a21b74a234,0.10175809563616456,s10,s15,1
945a5735-0b38-4e99-924f-1d01a953faf2,0.10311714585129739,s8,s6,0
752e9459-de01-46c0-a65b-8d05e5e3ac91,0.10542390871665086,s15,s21,1
a518157a-5d83-4cad-ba76-825159f53e65,0.10619997882371024,s23,s21,0
b57faf20-44b8-46c3-9aca-ba8eebab150f,0.1068965664586563,s3,s8,1
4630e96a-ae4d-4828-b36b-af82080491ed,0.10703074837157978,s16,s24,0
b608cb47-b553-4869-8b39-049d984ea005,0.10744754901832154,s1,s17,0
b12ad86e-fcf0-4cb0-a6ac-c2d61cca9061,0.10768673258953854,s2,s14,0
d8f58370-eccb-42c7-83ca-ed1064d72950,0.10857122985164702,s11,s6,0
0b2dadea-7dd3-441c-b152-a6373899394f,0.1085970197022621,s2,s9,1
7b9f11d3-9164-4c87-917e-45d8c3feffb3,0.10859934641238667,s14,s21,0
7c867b92-c718-4e05-afbb-bd5dfffc6e1d,0.10940640443811711,s11,s2,1
0ee30af2-0af9-449b-973a-c12b8c630e1a,0.10978240130675854,s22,s11,0
8539814f-db64-4f9c-87a7-39abf6e769fd,0.11088059426923014,s11,s0,0
fd7601bc-d434-4929-9f06-9a64ee80af16,0.11108169140583568,s19,s22,0
f5269492-e3d9-43b7-b3e6-5e270b1f8866,0.11120977327553261,s11,s13,0
bb9a42c3-ec59-4346-be5b-c73d4bd7b240,0.11143244392468787,s13,s9,0
8d8d8b24-1aea-43ac-a255-45d449161d5e,0.1125621745109493,s9,s12,0
ac2b9015-ce90-4df3-a5a4-d113ffb9906d,0.11380935846238849,s22,s16,0
7305484b-5106-478b-8c22-efb4ed6059ba,0.11479088619871902,s22,s5,1
3fefb0d9-0665-482b-8d2c-168b558cff13,0.11499208563118701,s2,s12,0
7f878fae-ec26-4f55-af81-8a8b435047c2,0.1163484966330226,s9,s0,0
06203019-6c63-4c5b-8d23-521e72e4152a,0.1169286177005251,s11,s16,0
682dd8a5-2e8b-4644-97ad-3542e16af88c,0.11705066070372316,s1,s17,0
c2773f0f-f5a0-448c-8b96-501f7c0a654c,0.11836160748569258,s3,s11,1
e26d6541-17b6-4241-984f-33919fe68a1a,0.11874459926362846,s10,s1,0
1d2a29a0-4a84-46a1-b71a-4b336ac874b3,0.11940247110228164,s3,s11,0
6f84a822-e163-4125-bd48-dd07aaaf012b,0.11956953162464279,s10,s24,0
c70e4ea8-748b-4a9e-8e37-df30b0f583d7,0.12227094052006615,s13,s2,1
71249bb0-df68-4254-87dd-d1784c975350,0.12342784477162416,s3,s15,0
317871ac-e88a-4967-99a5-0148b25a3d66,0.12589176585401374,s13,s10,1
ef3d40ef-101c-43ce-a591-9c1d9a14ff31,0.1260085265533455,s7,s11,0
d6244396-e1ce-4e35-baa9-93166f8e9fc1,0.12742513265088906,s10,s23,0
7be2b610-2a9b-40b4-834e-b3a56bb932f5,0.1292489964596153,s6,s9,0
99197852-e5b0-4b1c-beef-571350ca4bc7,0.1296741656529301,s3,s0,0
42c330c2-5da5-4435-9a25-05aad88adc6e,0.13047183593555234,s23,s13,1
4674180d-324d-4328-a2d7-d2bd42ac9954,0.13229717578212918,s16,s13,0
5c48bc6f-2496-45a6-a3ae-8cf0b0a5c267,0.13636078388460193,s14,s0,0
53ec73ab-ca69-4c03-a1d3-4a490ed9cf26,0.13652542524044664,s8,s11,1
781dd333-f05c-478b-a05a-5b6bc7bb1848,0.1371566147777994,s5,s9,0
753b5ee6-e13f-402d-acb5-06af8539f3e1,0.1375767279178648,s6,s10,1
6eefe623-e13e-45a0-820f-fc0d94d81c43,0.13882849451825763,s20,s21,1
61cb1c0a-464f-4a80-a852-8e692f12fe3d,0.14023803815808122,s13,s5,0
c3c7ffb1-182f-4de7-a505-11f259f3fa85,0.14047769205196303,s6,s24,0
88e3f5ae-8719-414d-8c2c-6d0db6f705fb,0.14298686021745555,s22,s13,1
8f31aa64-8c3c-4013-b76b-f0f201205c71,0.14323430587822106,s8,s24,0
694c2e09-c1e2-4215-a609-1f39fc29669c,0.1435889755717179,s2,s21,0
490d604c-d056-4c31-8f95-ace237b0267e,0.1458413367058462,s22,s21,0
681e2a6c-244a-44e4-ba39-3625cd2f4597,0.1463232523683673,s3,s15,1
13b498b0-cc67-4b6d-920d-ee8f691b17ae,0.14779782632894056,s8,s12,1
6746d529-eb24-413b-baf8-a8b78b9ef081,0.14887828677074033,s14,s12,1
98f1ffaf-407d-4d7e-bd09-142baa9b26ba,0.1489164797841096,s4,s24,1
c00234fc-b9bf-4ac8-bace-7f0ae73c8c8a,0.15060616551018713,s23,s15,1
79454e95-d0f6-4f8f-931b-d3eedb3e2cd4,0.15122265776228971,s11,s3,0
5cbd1971-b8fa-45e3-896d-2d0e702daead,0.15204749030627074,s5,s18,0
3a120323-e565-40fd-8d75-811682b7fbb8,0.15326881175108698,s1,s2,0
ff34d9df-bfb3-498a-8ae5-c3f010e002b9,0.15344282588946445,s13,s11,0
7f7e4e3a-362f-48f4-a594-a68a3f634f96,0.1537158625694217,s5,s24,0
53924829-4ef3-4b3e-bf94-45ca3112eda4,0.15434017873801764,s20,s21,0
6d0f8246-0fa5-4e38-8530-d5450a954bdc,0.15487452977652527,s5,s2,0
30588ff3-ba10-4a4d-bc03-91840c1a3fe0,0.15568906847077768,s23,s17,0
2de39142-a18f-4865-a0de-f5ceac33ea97,0.1557393674377452,s6,s12,1
0816d1d7-b78d-4dfe-89bb-dda8babec13d,0.15653463002505497,s14,s6,1
143baa07-993f-466c-bc94-0fb4bb08eb24,0.15669606053780427,s2,s21,0
4d009aa3-0203-4b1e-a1f4-a4a3c1134636,0.15703237002601833,s3,s0,1
9f3e0372-5678-49ca-9779-2629b88a8dad,0.15708189624472046,s0,s24,0
c0363cae-5ab2-4d6d-9f5e-d7755ed43b13,0.15710191617462765,s5,s15,0
bfa0afcf-899c-4b75-aa4a-a0f8846117d6,0.15724448903762722,s16,s6,0
cce81697-e633-41ec-ba19-1a6a8e8507f5,0.1572919467373053,s17,s6,0
b9b7feb1-4b5e-4651-9814-a3f5d9c1d794,0.15729434602117154,s10,s17,1
be419773-388d-47a0-87c6-18f80ad61b61,0.15771950941200918,s11,s24,0
d7a12703-f4b3-472b-82ea-b064b5a0b151,0.1593401314710028,s5,s14,0
862ca54f-5f83-4177-994c-f2b967f1aa06,0.1594699867590812,s19,s23,0
bebe517d-c3d0-4fd4-bdcb-830b7d84b21f,0.16066543401341793,s20,s5,0
a2f6be2e-fc2e-4256-87d3-3d3b08b64a3c,0.16350195677531643,s8,s11,0
eee177ce-6316-45d7-b2b3-f72eacf4d7d9,0.16357627420198506,s3,s11,0
44b9e9f8-1375-44ac-881c-317ad0a368bd,0.16381278409193234,s7,s21,1
d90c2615-4c2f-4836-8c54-d872b5bbd70c,0.16391876110478565,s22,s5,0
f7358e45-39cb-445f-bf91-542ad5a01a18,0.16422939277758308,s13,s11,1
b56d8e6d-83d6-47c1-adb4-2c20a62033df,0.16535463531884087,s11,s8,0
3e1c5c69-4253-481d-886f-3c14f596324b,0.1657353608264054,s3,s24,0
abcd1797-1582-46d2-bb41-5fb5a82c5dcf,0.16595727715252995,s2,s16,1
0620d382-99c6-4e2b-bc37-d742019b7305,0.16636273715222227,s13,s11,0
ba7abdc5-4d09-4d78-a8c0-1b45b4658122,0.16906982208668575,s3,s19,0
0c88df91-4f51-481b-8f73-7d2e83425564,0.16962691292995258,s8,s23,0
f6deab36-27f2-40d4-8c4f-e78ae2be4cc3,0.1717504403014174,s11,s23,0
7df1ea92-d475-44f3-b274-9df82905c4a7,0.1732818396678275,s14,s6,1
ef6a0789-d62f-4f80-af77-3de34b0c978a,0.1741146675169225,s11,s10,1
9bf815df-7291-40a2-a98e-68268a706409,0.17449194375464394,s16,s5,0
e12774bc-2b6e-4c7c-a1e7-a2f580aa3e56,0.1745237498590888,s3,s6,1
20ceb645-19dc-40cb-b556-2c84ae78f2a4,0.17539523854341832,s1,s13,1
ab45c838-8bd9-4230-8ae4-8ce89ddd5699,0.17712689218183586,s13,s14,1
2141fdff-04a2-43c3-89b7-2920cadaf1ab,0.1775828158031003,s11,s8,1
d226b674-8c12-4846-99b5-09c84d302cdc,0.17848898254793033,s16,s12,0
af19c032-a54a-4f83-b15a-ac7cfab8fa34,0.17903247205087647,s11,s13,0
dcab1346-ef4e-4410-a120-d0332ca7abc9,0.17964441986573387,s16,s17,0
a8e171f4-8e00-4c26-aa89-bda572397632,0.18072758862480676,s20,s3,0
568ad6a1-36c7-4525-96bc-3db1d41d1efd,0.1824567148854439,s4,s17,0
af42d35d-3a9b-470c-99fb-4abae69a7da6,0.18274835983540472,s11,s13,0
4b0d34d4-143c-4c15-95f5-dc986d093bc7,0.18277512527080475,s20,s1,1
a6b5e12e-a61b-4870-9fd1-02ba73232d06,0.1829734957656899,s17,s0,0
73fead01-dfab-4b13-bbdf-e2c14c4ef95f,0.18311200825750085,s14,s24,1
fde72e61-ccd0-499d-872e-2fc7a1656e8a,0.18380561863956535,s5,s3,0
aa3be01e-aec5-4e11-89cd-8d1821296116,0.18435062429862015,s11,s3,0
0ee1cabf-7d7d-458a-ac58-47e9d2428594,0.1849596974346146,s5,s13,1
7ef6224e-c33b-4827-8abb-b021889ee539,0.18505201694305784,s16,s24,0
4656bf8a-29e5-471b-9880-6be6a642d0cc,0.18506866632559316,s20,s24,0
66f8e459-e64c-47d5-a40a-5736fe6d15c1,0.1866393819812382,s2,s5,0
37749c5d-482f-4a6c-b357-8d234bd6b897,0.1883708463733731,s20,s16,1
7470db19-4008-4202-972f-5b55f5d76c2f,0.19116436472110188,s7,s0,0
8af2dbdd-44cf-4050-a0a4-c6747fc6d9d3,0.1913692200941961,s15,s1,0
89f502ad-33cc-45d6-94cf-298ebab995f2,0.19245203372879116,s16,s22,0
7602dca6-cb41-4c27-99c0-6894a137f4f4,0.1928939823757685,s22,s24,1
706654e3-d944-4c1e-aec6-d93cfd50c25b,0.19291394860190092,s11,s5,0
229134c6-a514-4c69-9d9b-d789c2d9955d,0.19296348408022412,s23,s15,1
d6492ec5-43ec-434f-9f61-2ce5d0e571ac,0.1930484354956623,s20,s15,0
ce607ee4-d8e4-4b1e-9c14-77b5729358c2,0.19368945307221086,s4,s14,0
96976c3a-1dd6-461c-9052-cce711d833ac,0.19464970936754344,s4,s11,1
2167f23f-e5d1-4fe9-b82e-30954a60b3db,0.1951439851874781,s14,s24,1
609730b8-4fad-4736-ba76-25a3bea408ab,0.19538191384888837,s7,s24,0
ddfd6613-714d-4742-8415-4f02dd9dfc75,0.1961226185030549,s5,s14,0
de5c1203-d2f5-4dcc-b71d-cafd8d44703b,0.19889205359101458,s23,s15,1
47e97523-2366-41d0-a0cb-077ee78d44e7,0.1999291353999153,s23,s6,0
c70232c0-e2b1-4152-9bc0-adc1abe9aaa0,0.20061893828150223,s10,s9,0
574d66bf-5c0e-4f1a-bf0e-2b1741dea867,0.20068871889091033,s4,s14,0
f3c4a3fc-17d6-41cc-bf56-c9732726d44c,0.20124189706727735,s19,s17,0
9d56612b-c332-4c25-a568-a75bec33a8ff,0.20190391511091388,s8,s17,1
0faf2257-c696-4aad-8f94-f71e96d1e5dd,0.20313344358086427,s14,s6,0
522cadf9-34fb-4703-ac5e-44d8e0719344,0.20362597455542275,s0,s17,0
c283e8b6-ac35-4b5f-8d5f-ffc519e79286,0.20490816075606633,s14,s19,0
20d1a689-dfd5-4f05-b0cc-9c2e4267c815,0.20561294395654128,s13,s21,0
d3197010-4d6d-41a3-8bec-d273be24f57d,0.2062849603618897,s8,s22,0
3dc6e0e2-ed7c-40c6-b409-14efa170c8ef,0.20736621152239332,s8,s11,0
35c5c301-724e-4402-9ff5-c9f47cb7d0e1,0.21051332495628117,s5,s3,0
ca8cb743-0bd6-4e5d-89a6-8572ef2d1596,0.21233084558432536,s4,s6,0
f0503df8-951f-4d30-81de-0d3af79f2559,0.21533403846874855,s6,s15,1
00e512b9-1e1e-441a-b0bd-ff84894c8f0f,0.2153798970713785,s10,s15,0
b2fa66be-b977-4188-ad4c-41742dd0c306,0.2174270062469188,s22,s9,0
9f8fe8cb-734a-4935-b148-2238f131e2c0,0.21744941796107264,s11,s21,0
9f7079a8-0f59-4edd-93f7-9f03e3082ccb,0.2176982736511648,s10,s5,0
561534ab-f1b2-4485-a8a2-46a23029ce05,0.21977889212353574,s9,s6,0
1eb21623-0919-4290-b204-04fb0d0a261a,0.22041138604322263,s20,s15,1
6d3620c6-6d3c-4533-ba75-01750250c50f,0.22046653113328896,s9,s16,0
c8727bd4-9592-452d-83bc-6b86554d33ba,0.22059050859602625,s11,s15,0
19689da1-1179-47a2-8e4d-c62514b422a7,0.22336022328314176,s12,s17,1
5a0f2772-b902-4ccf-9bd3-d23b34f72e71,0.2236626719861894,s14,s12,1
70cd2348-2be2-4792-9d09-c38ccdd022fe,0.22623053012385874,s5,s12,0
b29608a6-43d1-430e-ae49-5daa7209750c,0.2268568304675056,s23,s13,0
716295a7-52db-4696-8536-425804379446,0.22766367348286654,s0,s10,0
6f30f182-af88-4c44-98e1-8b79a4cdd01d,0.22768625359463623,s19,s15,0
a72e1775-d836-4ebc-b0aa-19836e725f98,0.22857810645456356,s11,s6,0
42605f84-5f40-4955-a3dd-3d6044c1a4a8,0.2292391473340838,s16,s24,0
ea987b30-6785-4a2c-af38-d44ff0b6fe46,0.22950292596109678,s2,s9,0
6a945028-a7ff-483d-8120-dec88615862d,0.23090045535370196,s20,s15,0
88229f86-0e97-4c8e-8fb7-8de76a47f562,0.23117934637224513,s2,s11,0
ff916a8f-4e33-4534-919a-cf689a27ad7b,0.23194000261082426,s4,s14,1
dd4d5c44-7ba0-42e3-bb40-d1f38a2e187f,0.23239349509061658,s17,s3,1
179ee950-1d76-4fe2-ba02-bbd3adf57167,0.23386123925611768,s10,s16,1
5ad90d68-7ade-4ca3-9a9f-f695d1706a7f,0.2346984904683791,s5,s6,0
26b5489c-a067-4952-be1a-6770edbdd65f,0.2355241945057176,s14,s5,1
5ea1debb-ad0c-49d5-913c-2c017bd7cedf,0.2371843140349723,s16,s23,0
d1130aeb-b34e-42d3-998c-528b65444e4f,0.2376066210930703,s13,s24,1
1777cf07-4782-4869-bc77-e0ae0671b31b,0.23810156786186276,s9,s11,0
0d2a2ef1-9ca0-448c-9b13-05fbb2519a0a,0.23815678821111064,s3,s16,0
faf321cb-aa12-4fff-92aa-9839605b035a,0.23840550608568511,s7,s16,0
1830d959-03d2-42d2-a5db-9a9429da79ce,0.23869326795051382,s8,s3,0
726bdb48-d150-4b98-bfed-73cd3fb3d8b8,0.24076831756745865,s23,s24,0
388d3cd6-5915-42a9-9125-9031d50a3f05,0.24087437301998005,s17,s11,0
ae4e26f7-99be-46eb-9cb4-00cdae3811fe,0.2432630258343833,s20,s17,1
ccd9dd83-10db-4af5-bca7-a533e8d651e0,0.24428313176186478,s16,s15,0
9f8f5fe5-6293-4cef-9784-555112c28444,0.24479102908687267,s5,s3,0
f8910e05-3295-4c16-8cd7-f976fdea322d,0.24747330207236073,s4,s6,0
191ca834-5685-4423-a26c-3b3718386b7f,0.2476237753201267,s14,s12,0
1d855971-aa25-4027-b330-d6fd2dcd774e,0.247816667783598,s10,s23,0
c862a6d4-d49b-4132-a975-3919837e5597,0.2495964810293616,s2,s23,1
909bb5d2-cc67-41ca-9f6c-7d0b1abba60d,0.2505339980521266,s3,s5,0
75159ba5-3f01-4fad-8a64-93d502b26f77,0.2511350548303408,s13,s22,1
a5e09f1c-8221-4109-b7d3-e41b67cdde17,0.2520983130945016,s14,s24,0
ce594ee6-e736-4266-8307-868a69b0555c,0.2527460261354597,s6,s5,1
9b14ebac-07bd-4824-953e-7278da774a93,0.25287470358396824,s22,s9,0
e174e970-02a3-454c-aa26-dbc6bb83f75b,0.25391744144933615,s15,s3,0
54c07d07-fc0d-4c1e-acab-41b09430e112,0.2544651347963258,s14,s23,0
c19e0ada-9a65-447a-8746-8262596b543c,0.2557727385183437,s17,s23,0
0716a68f-e6f2-41b0-b18e-2f05485352df,0.25609997867648415,s17,s24,1
94b8940d-fd70-4ce4-a9a0-41e1738e0ab3,0.2567499123141608,s2,s15,0
fa0218b6-eb75-4d98-8df5-483da3196f68,0.2577611760026506,s10,s21,1
8af07fda-c091-451f-96fa-38b8110aea98,0.259104474939142,s20,s5,0
6bf040ad-b4da-4add-bdf7-24760d6451ac,0.2596154054318469,s15,s6,0
a88c2e74-0ad7-46f2-b2bc-bc8b0c88b1a1,0.26064815997771706,s14,s3,0
e1fb98af-5976-44e1-b2f3-ccd17c4dc2db,0.261314664622335,s7,s16,0
c7a2b221-6429-47c3-b999-8cfd06cdb2f7,0.2616308230800861,s0,s11,0
31ceeed2-91d8-4943-a712-2d67bfbbf00d,0.2633890626489115,s9,s3,0
3dcedaa5-ef79-44cb-88f1-85c4779b97a6,0.2639707599904333,s4,s6,0
a060f8ca-7b4b-401b-b6c8-04905b76e9d4,0.2644056800733332,s2,s6,0
84307a8a-06e3-43b6-aa9f-a02668ae4377,0.26542711211924974,s8,s15,0
6219c907-e686-421c-b79a-68860d2fe78f,0.2671779846663078,s8,s17,0
